X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm085941	-3.69125129248883	1.90773965824061	158.469759079518	2.44341535766238e-36	3.55710371589025e-33	.	.	.	.	.	3
PladumEVm115996	-3.8970387517289	4.01446233753863	157.539002982969	3.90276020862469e-36	5.45434155716552e-33	.	.	.	.	.	2
PladumEVm032632	-2.40810747438944	4.72031687855003	157.217808720564	4.58728826653196e-36	6.16443325939846e-33	tr|A0A5F8MQ58|A0A5F8MQ58_MOUSE Periaxin (Fragment) OS=Mus musculus OX=10090 GN=Prx PE=1 SV=1	XP_011525473.1 periaxin isoform X1 [Homo sapiens]	.	XP_012945935.1 uncharacterized protein LOC101855161 [Aplysia californica]	XP_006824771.1 PREDICTED: uncharacterized protein LOC102802731 [Saccoglossus kowalevskii]	3
PladumEVm015436	2.65285434128357	4.72630121811875	149.203891777709	2.58805221189286e-34	3.34903541597499e-31	sp|O09158|CP3AP_MOUSE Cytochrome P450 3A25 OS=Mus musculus OX=10090 GN=Cyp3a25 PE=1 SV=1	NP_001189784.1 cytochrome P450 3A4 isoform 2 [Homo sapiens]	gi|17647305|ref|NP_523628.1| cytochrome P450-6a2 [Drosophila melanogaster]	XP_012945993.1 cytochrome P450 3A16 [Aplysia californica]	XP_006824666.1 PREDICTED: cytochrome P450 3A8-like [Saccoglossus kowalevskii]	0
PladumEVm017982	5.32455431459861	5.11473988422588	147.534811654768	5.99542711407126e-34	7.48122242637627e-31	.	.	.	.	.	0
PladumEVm062339	-6.62122394039056	3.14750217008404	142.040666019905	9.5277308441692e-33	1.14789444125665e-29	.	.	.	.	.	3
PladumEVm104642	-5.37078394850377	3.65134866651517	141.479200554858	1.26403320058774e-32	1.4721351998445e-29	.	.	.	.	.	5
PladumEVm051697	3.74597870076345	4.27628988203858	138.257998155537	6.39979072319039e-32	7.21297703475964e-29	sp|P61205|ARF3_MOUSE ADP-ribosylation factor 3 OS=Mus musculus OX=10090 GN=Arf3 PE=2 SV=2	XP_024304740.1 ADP-ribosylation factor 3 isoform X1 [Homo sapiens]	gi|17136866|ref|NP_476955.1| ADP ribosylation factor at 79F, isoform B [Drosophila melanogaster]	XP_012935259.1 ADP-ribosylation factor [Aplysia californica]	XP_002732532.1 PREDICTED: ADP-ribosylation factor 1-like [Saccoglossus kowalevskii]	0
PladumEVm015580	5.21372495844011	5.68046181620853	137.965532591114	7.41527504506326e-32	8.09632171248329e-29	.	.	.	.	.	8
PladumEVm085825	-3.41300904516705	5.28705614248023	136.093775797957	1.9032615027175e-31	2.0150925346499e-28	.	.	.	.	.	2
PladumEVm075919	-4.52565865460056	3.52489510760038	133.680014798114	6.41904322605029e-31	6.59632209632268e-28	.	.	.	.	.	1
PladumEVm013553	3.8318376094489	5.04975316666997	130.323488515804	3.48154446965758e-30	3.47547663501046e-27	sp|P23927|CRYAB_MOUSE Alpha-crystallin B chain OS=Mus musculus OX=10090 GN=Cryab PE=1 SV=2	NP_001355175.1 alpha-crystallin B chain isoform 2 [Homo sapiens]	gi|17737499|ref|NP_523827.1| lethal (2) essential for life, isoform A [Drosophila melanogaster]	.	XP_002732724.1 PREDICTED: trichohyalin-like [Saccoglossus kowalevskii]	4
PladumEVm020447	2.13680391076014	4.23255561735949	128.669266278628	8.01151039823245e-30	7.7753933834401e-27	sp|P30276|CCNB2_MOUSE G2/mitotic-specific cyclin-B2 OS=Mus musculus OX=10090 GN=Ccnb2 PE=1 SV=2	NP_004692.1 G2/mitotic-specific cyclin-B2 [Homo sapiens]	gi|24658593|ref|NP_726247.1| cyclin B, isoform C [Drosophila melanogaster]	XP_005090733.1 G2/mitotic-specific cyclin-B isoform X2 [Aplysia californica]	NP_001158480.1 cyclin B [Saccoglossus kowalevskii]	1
PladumEVm056579	-3.39189300731845	5.80119341762306	126.118731970134	2.89626154761182e-29	2.73493195167593e-26	.	.	.	.	.	1
PladumEVm078739	-2.57570567574062	6.18889986877613	126.002371368145	3.07116068599299e-29	2.82377061073445e-26	.	.	.	.	.	1
PladumEVm027818	-7.19898879527558	2.19160806602485	125.169094658113	4.67374485446684e-29	4.18707619154402e-26	sp|Q5BKQ4|LIPR1_MOUSE Inactive pancreatic lipase-related protein 1 OS=Mus musculus OX=10090 GN=Pnliprp1 PE=1 SV=2	NP_000927.1 pancreatic triacylglycerol lipase precursor [Homo sapiens]	gi|45549581|ref|NP_573259.2| CG6847, isoform A [Drosophila melanogaster]	XP_012941117.1 pancreatic triacylglycerol lipase [Aplysia californica]	XP_006825445.1 PREDICTED: pancreatic lipase-related protein 2-like [Saccoglossus kowalevskii]	0
PladumEVm013119	2.49457336789994	3.84454146582271	124.615264386542	6.17839702034157e-29	5.39667533734286e-26	tr|G5E863|G5E863_MOUSE Glutamate receptor OS=Mus musculus OX=10090 GN=Gria4 PE=1 SV=1	NP_001365930.3 glutamate receptor 2 isoform 3 [Homo sapiens]	gi|17136702|ref|NP_476855.1| glutamate receptor IA [Drosophila melanogaster]	XP_005107294.2 glutamate receptor ionotropic, kainate 4 [Aplysia californica]	XP_002731595.1 PREDICTED: glutamate receptor 3-like [Saccoglossus kowalevskii]	1
PladumEVm070730	-2.98373762188593	3.22584752438689	122.114764578282	2.17863937624863e-28	1.85657271138416e-25	.	.	.	.	.	3
PladumEVm095904	-3.46237054736345	3.8647480935934	120.825746162383	4.17215100305021e-28	3.47073294989455e-25	.	.	.	.	.	10
PladumEVm080299	-2.73048870221468	6.70322315886885	119.330010603242	8.86781219379363e-28	7.20540674974315e-25	.	.	.	.	.	2
PladumEVm030309	-2.3284499543792	3.94962461282064	119.206796993151	9.43610357711591e-28	7.49290961092847e-25	sp|P35428|HES1_MOUSE Transcription factor HES-1 OS=Mus musculus OX=10090 GN=Hes1 PE=1 SV=1	NP_005515.1 transcription factor HES-1 [Homo sapiens]	gi|17136808|ref|NP_476923.1| deadpan [Drosophila melanogaster]	XP_035828630.1 probable serine/threonine-protein kinase tsuA [Aplysia californica]	NP_001158466.1 hairy and enhancer of split 1 [Saccoglossus kowalevskii]	0
PladumEVm068187	-4.61341250585061	3.8374032149478	117.524095284845	2.20406143991739e-27	1.71128228109497e-24	.	.	.	.	.	1
PladumEVm081354	-5.81439598450283	3.72046990083824	115.599517778218	5.81656787799061e-27	4.36431093787479e-24	.	.	.	.	.	7
PladumEVm097205	-3.26207907340405	1.72137015658957	115.58108686616	5.87087821861288e-27	4.36431093787479e-24	.	.	.	.	.	2
PladumEVm064818	-2.92996320445803	7.74969628949733	115.44271080277	6.29516127212248e-27	4.58222166013932e-24	.	.	.	.	.	2
PladumEVm111573	-3.49077440952888	2.46338883311165	113.497236339138	1.67915215490212e-26	1.19730402326786e-23	.	.	.	.	.	6
PladumEVm005482	3.8577763050897	0.988225388585957	113.067860718595	2.08514811481837e-26	1.45705979967278e-23	tr|Z4YJQ4|Z4YJQ4_MOUSE Regulator of G-protein-signaling 3 OS=Mus musculus OX=10090 GN=Rgs3 PE=1 SV=1	NP_652759.3 regulator of G-protein signaling 3 isoform 6 [Homo sapiens]	gi|281359734|ref|NP_001162647.1| Protostome-specific GEF, isoform C [Drosophila melanogaster]	XP_035826990.1 uncharacterized protein LOC101864471 [Aplysia californica]	XP_006825374.1 PREDICTED: uncharacterized protein LOC100373148 [Saccoglossus kowalevskii]	0
PladumEVm068488	-2.5319463583982	6.10927945394647	110.594671320977	7.25944403573751e-26	4.97328853263986e-23	.	.	.	.	.	1
PladumEVm040446	3.47192693871126	1.30671536385986	109.437647974183	1.30134296258121e-25	8.74377341723558e-23	.	.	.	.	.	1
PladumEVm098817	-2.19826019926486	6.11111805484473	108.777946662711	1.81523978456053e-25	1.19665401571246e-22	.	.	.	.	.	0
PladumEVm111875	-2.32107275404166	3.58226831242449	108.66334505012	1.9232878565416e-25	1.2444028596242e-22	.	.	.	.	.	1
PladumEVm024181	1.9984512182129	6.60217972558428	108.428117468373	2.16563663655517e-25	1.37573051717457e-22	sp|P01101|FOS_MOUSE Proto-oncogene c-Fos OS=Mus musculus OX=10090 GN=Fos PE=1 SV=1	NP_005243.1 proto-oncogene c-Fos [Homo sapiens]	gi|78707298|ref|NP_001027578.1| kayak, isoform B [Drosophila melanogaster]	XP_005102859.2 fos-related antigen 2 [Aplysia californica]	XP_002741340.2 PREDICTED: fos-related antigen 2-like [Saccoglossus kowalevskii]	8
PladumEVm054058	1.9922833557503	3.3600184606456	108.174893285619	2.46077141443613e-25	1.53530165087472e-22	sp|Q61686|CBX5_MOUSE Chromobox protein homolog 5 OS=Mus musculus OX=10090 GN=Cbx5 PE=1 SV=1	NP_036249.1 chromobox protein homolog 5 [Homo sapiens]	gi|17136528|ref|NP_476755.1| suppressor of variegation 205, isoform A [Drosophila melanogaster]	XP_005094443.1 chromodomain Y-like protein 2 isoform X1 [Aplysia californica]	XP_006825184.1 PREDICTED: chromodomain Y-like protein 2-like [Saccoglossus kowalevskii]	1
PladumEVm032374	-3.33445270702683	3.54168577787272	107.726711365516	3.0851643143237e-25	1.89109747330098e-22	.	.	.	.	.	9
PladumEVm000424	1.82581954603565	4.84687871495436	106.434621796545	5.92141397069368e-25	3.56703935727701e-22	.	.	.	XP_012940527.1 uncharacterized protein LOC101857262 [Aplysia californica]	XP_006817045.1 PREDICTED: uncharacterized protein LOC102802346 [Saccoglossus kowalevskii]	11
PladumEVm040283	2.2295781114843	4.96132909642437	105.850447960252	7.95153079158403e-25	4.7087887174094e-22	sp|P97875|JDP2_MOUSE Jun dimerization protein 2 OS=Mus musculus OX=10090 GN=Jdp2 PE=1 SV=2	XP_016876461.1 jun dimerization protein 2 isoform X2 [Homo sapiens]	.	XP_012935234.1 uncharacterized protein LOC106011146 [Aplysia californica]	XP_006824836.1 PREDICTED: cyclic AMP-dependent transcription factor ATF-3-like [Saccoglossus kowalevskii]	8
PladumEVm021990	-2.55438702945072	6.52732409394301	105.190972155383	1.10914066977273e-24	6.45871097686491e-22	.	.	.	.	.	0
PladumEVm076567	-2.85292962898149	5.00266726873885	104.602269804776	1.49285697434478e-24	8.55064423387416e-22	.	.	.	.	.	6
PladumEVm072801	3.58559554766972	1.81347687699994	103.62057417828	2.45019521046257e-24	1.38076403965084e-21	sp|P84228|H32_MOUSE Histone H3.2 OS=Mus musculus OX=10090 GN=H3c2 PE=1 SV=2	NP_066403.2 histone H3.2 [Homo sapiens]	gi|24585677|ref|NP_724345.1| histone H3 [Drosophila melanogaster]	XP_005110442.1 histone H3 [Aplysia californica]	XP_006820299.1 PREDICTED: histone H3-like [Saccoglossus kowalevskii]	1
PladumEVm048398	-3.52021693680033	4.49534409249896	103.359350291484	2.79552081559606e-24	1.55036034565255e-21	.	.	.	.	.	0
PladumEVm008943	3.13288736367564	1.55729085335676	102.406079249767	4.52311453445072e-24	2.4496004631164e-21	sp|Q80SX5|OTOP2_MOUSE Proton channel OTOP2 OS=Mus musculus OX=10090 GN=Otop2 PE=2 SV=1	XP_011523046.1 proton channel OTOP3 isoform X1 [Homo sapiens]	gi|939627787|ref|NP_001303575.1| uncharacterized protein Dmel_CG42265, isoform F [Drosophila melanogaster]	XP_012937494.1 proton channel OtopLc [Aplysia californica]	XP_006819755.1 PREDICTED: otopetrin-2-like [Saccoglossus kowalevskii]	1
PladumEVm080274	-2.75708524043354	5.28611267486816	102.391206370704	4.55720055246476e-24	2.4496004631164e-21	.	.	.	.	.	10
PladumEVm070357	2.24453315616485	4.74353589454455	102.152725612371	5.14020548283584e-24	2.72111574795153e-21	tr|Q3UW09|Q3UW09_MOUSE Serine peptidase inhibitor, Kunitz type, 3 OS=Mus musculus OX=10090 GN=Spint3 PE=2 SV=1	XP_024308830.1 tissue factor pathway inhibitor isoform X2 [Homo sapiens]	gi|281362741|ref|NP_788752.2| papilin, isoform E [Drosophila melanogaster]	XP_012946540.1 papilin [Aplysia californica]	XP_006814674.1 PREDICTED: papilin-like [Saccoglossus kowalevskii]	2
PladumEVm024997	2.58517650588113	4.55861153316989	101.493289135918	7.17059594302402e-24	3.73930524855696e-21	sp|P52430|PON1_MOUSE Serum paraoxonase/arylesterase 1 OS=Mus musculus OX=10090 GN=Pon1 PE=1 SV=2	NP_000437.3 serum paraoxonase/arylesterase 1 precursor [Homo sapiens]	.	XP_035829748.1 serum paraoxonase/arylesterase 2 [Aplysia californica]	XP_002731966.1 PREDICTED: serum paraoxonase/arylesterase 1-like [Saccoglossus kowalevskii]	0
PladumEVm028923	2.57299484853554	4.21334752300027	101.06780258099	8.88880849937368e-24	4.56714823764143e-21	sp|Q9DC53|CPNE8_MOUSE Copine-8 OS=Mus musculus OX=10090 GN=Cpne8 PE=2 SV=3	XP_016874341.1 copine-8 isoform X1 [Homo sapiens]	.	XP_005111310.2 copine family protein 1 [Aplysia californica]	XP_002737345.1 PREDICTED: copine family protein 2-like [Saccoglossus kowalevskii]	8
PladumEVm005722	2.06680241934198	3.40469682401621	100.949505010092	9.43585053115762e-24	4.77795915519009e-21	sp|Q9JI39|ABCBA_MOUSE ATP-binding cassette sub-family B member 10, mitochondrial OS=Mus musculus OX=10090 GN=Abcb10 PE=1 SV=1	XP_011542437.1 ATP-binding cassette sub-family B member 10, mitochondrial isoform X1 [Homo sapiens]	gi|23397593|ref|NP_569844.2| CG3156 [Drosophila melanogaster]	XP_035829335.1 ABC transporter B family member 25 [Aplysia californica]	XP_006815751.1 PREDICTED: ATP-binding cassette sub-family B member 9 [Saccoglossus kowalevskii]	0
PladumEVm040047	-3.15897282261655	4.73973094192181	100.281693216139	1.32193008896313e-23	6.5981307683261e-21	.	.	.	XP_012935975.2 dynein beta chain, flagellar outer arm [Aplysia californica]	XP_006821601.1 PREDICTED: DNA-directed RNA polymerase II subunit RPB1-like [Saccoglossus kowalevskii]	8
PladumEVm104776	-3.14832992349114	6.07074361813889	95.8176268563037	1.25969128271411e-22	6.19892306010539e-20	.	.	.	.	.	2
PladumEVm066360	-8.83996288322311	-0.321377198190579	94.9741097457718	1.92891607304315e-22	9.23509054188451e-20	.	.	.	.	.	0
PladumEVm102960	-6.4370181041054	3.40095770546278	94.9734706260252	1.9295389380279e-22	9.23509054188451e-20	.	.	.	.	.	2
PladumEVm011548	-4.17212333846485	2.18172299590518	94.2915141167234	2.72315224078337e-22	1.28573265055041e-19	sp|P00687|AMY1_MOUSE Alpha-amylase 1 OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2	NP_066188.1 alpha-amylase 2B precursor [Homo sapiens]	gi|18859631|ref|NP_536346.1| amylase proximal, isoform A [Drosophila melanogaster]	XP_005089737.2 alpha-amylase [Aplysia californica]	XP_002742209.2 PREDICTED: pancreatic alpha-amylase-like [Saccoglossus kowalevskii]	1
PladumEVm023823	2.54544373821224	4.76083828078057	93.0999678202288	4.971854644553e-22	2.31615505901383e-19	.	.	.	.	.	4
PladumEVm063384	-2.05294213169369	3.54996107724587	92.7957029721179	5.79809058140164e-22	2.66551956346832e-19	.	.	.	.	.	0
PladumEVm060419	-3.40865746833106	3.5200829529278	92.5310542203008	6.62765974735071e-22	3.00732212873619e-19	.	.	.	.	.	2
PladumEVm003040	-2.89001765761824	2.63425990567538	91.1076612458489	1.36063845554094e-21	6.09478807668523e-19	.	.	.	.	.	9
PladumEVm001742	2.06712521608277	2.90363833733217	90.8132587041989	1.57891806431078e-21	6.98301496822205e-19	sp|O08901|BUB1_MOUSE Mitotic checkpoint serine/threonine-protein kinase BUB1 OS=Mus musculus OX=10090 GN=Bub1 PE=1 SV=1	NP_001202.5 mitotic checkpoint serine/threonine-protein kinase BUB1 beta [Homo sapiens]	gi|17137586|ref|NP_477382.1| Bub1-related kinase [Drosophila melanogaster]	XP_005095838.1 mitotic checkpoint serine/threonine-protein kinase BUB1 isoform X2 [Aplysia californica]	XP_002731985.2 PREDICTED: uncharacterized protein LOC100369016 [Saccoglossus kowalevskii]	1
PladumEVm010603	2.47584941322156	2.03093023675434	90.2769182947739	2.07054055723792e-21	9.04282706616695e-19	sp|P58283|RN216_MOUSE E3 ubiquitin-protein ligase RNF216 OS=Mus musculus OX=10090 GN=Rnf216 PE=1 SV=3	XP_024302575.1 E3 ubiquitin-protein ligase RNF216 isoform X4 [Homo sapiens]	.	XP_005098624.1 uncharacterized protein LOC101849460 [Aplysia californica]	XP_006815806.1 PREDICTED: uncharacterized protein LOC102801442 [Saccoglossus kowalevskii]	0
PladumEVm015713	-1.58449186715113	4.11488743536502	90.1890459864481	2.16457177247765e-21	9.33678680970329e-19	sp|P23359|BMP7_MOUSE Bone morphogenetic protein 7 OS=Mus musculus OX=10090 GN=Bmp7 PE=1 SV=2	NP_005250.1 growth/differentiation factor 8 preproprotein [Homo sapiens]	.	XP_005091391.1 uncharacterized protein LOC101853674 [Aplysia californica]	XP_006817090.1 PREDICTED: bone morphogenetic protein 2-A-like [Saccoglossus kowalevskii]	6
PladumEVm093512	-2.28114635771188	1.70227588322064	89.8289008747837	2.59673151166925e-21	1.10642929617332e-18	sp|Q920P5|KAD5_MOUSE Adenylate kinase isoenzyme 5 OS=Mus musculus OX=10090 GN=Ak5 PE=1 SV=2	XP_016856501.1 adenylate kinase isoenzyme 5 isoform X4 [Homo sapiens]	.	XP_005098373.1 adenylate kinase isoenzyme 5 [Aplysia californica]	XP_006824705.1 PREDICTED: adenylate kinase isoenzyme 5-like, partial [Saccoglossus kowalevskii]	2
PladumEVm027205	-5.74597027646428	2.97135165750165	89.7049486250019	2.76462635048661e-21	1.16377445855002e-18	sp|P00687|AMY1_MOUSE Alpha-amylase 1 OS=Mus musculus OX=10090 GN=Amy1 PE=1 SV=2	XP_016856547.1 alpha-amylase 1 isoform X1 [Homo sapiens]	gi|18859631|ref|NP_536346.1| amylase proximal, isoform A [Drosophila melanogaster]	XP_012937452.2 alpha-amylase [Aplysia californica]	XP_002742209.2 PREDICTED: pancreatic alpha-amylase-like [Saccoglossus kowalevskii]	1
PladumEVm102911	-2.28923350938721	5.00638866730629	89.5059691676053	3.05714668655962e-21	1.27159104859174e-18	.	.	.	.	.	0
PladumEVm045566	2.69185212142591	9.30301197974312	88.8381984966333	4.28462072048546e-21	1.7611807453299e-18	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|442623993|ref|NP_001261040.1| glutathione S transferase S1, isoform D [Drosophila melanogaster]	XP_012945673.1 probable glutathione S-transferase 6 [Aplysia californica]	XP_002731499.2 PREDICTED: hematopoietic prostaglandin D synthase-like [Saccoglossus kowalevskii]	7
PladumEVm092366	-3.07107747290128	6.06899524057529	88.2665775312654	5.72018428587226e-21	2.32392463679176e-18	.	.	.	.	.	6
PladumEVm030571	2.00130904054685	6.64653135908978	86.8539614991851	1.1683775911553e-20	4.69217754682472e-18	sp|P54843|MAF_MOUSE Transcription factor Maf OS=Mus musculus OX=10090 GN=Maf PE=1 SV=2	NP_005351.2 transcription factor Maf isoform a [Homo sapiens]	gi|281365209|ref|NP_609969.2| traffic jam, isoform B [Drosophila melanogaster]	XP_005093284.1 uncharacterized protein LOC101850941 [Aplysia californica]	NP_001164706.1 maf-like transcription factor [Saccoglossus kowalevskii]	8
PladumEVm015685	-2.46785767747187	5.04692729080105	86.7707014801114	1.2186152848319e-20	4.83831811781156e-18	sp|Q14BX2|PRS55_MOUSE Serine protease 55 OS=Mus musculus OX=10090 GN=Prss55 PE=1 SV=2	XP_016863673.1 plasma kallikrein isoform X4 [Homo sapiens]	gi|386766487|ref|NP_001163718.3| uncharacterized protein Dmel_CG11836, isoform I [Drosophila melanogaster]	XP_012941978.2 uncharacterized protein LOC101857202 [Aplysia californica]	XP_002734564.1 PREDICTED: uncharacterized protein LOC100373316 [Saccoglossus kowalevskii]	6
PladumEVm018936	4.07181207125356	0.788697568069775	86.2254003233004	1.60552193333152e-20	6.30284616052471e-18	sp|Q9D154|ILEUA_MOUSE Leukocyte elastase inhibitor A OS=Mus musculus OX=10090 GN=Serpinb1a PE=1 SV=1	XP_011512636.1 leukocyte elastase inhibitor isoform X1 [Homo sapiens]	gi|281360253|ref|NP_001163067.1| serpin 42Dd [Drosophila melanogaster]	XP_035824102.1 leukocyte elastase inhibitor isoform X1 [Aplysia californica]	XP_002734390.1 PREDICTED: serpin B3-like [Saccoglossus kowalevskii]	0
PladumEVm085063	-3.34639681846533	5.37913068748721	86.0750724548537	1.73232794179318e-20	6.72508955092355e-18	.	.	.	.	.	5
PladumEVm021106	-1.97431574141668	2.4249511167011	85.862303059245	1.92911446394132e-20	7.36608010991712e-18	.	.	.	.	.	2
PladumEVm037884	-2.92473008658634	9.71093090485105	85.8515763953028	1.9396072300649e-20	7.36608010991712e-18	.	.	.	.	.	9
PladumEVm010655	1.78798089826927	3.20322422346771	85.6300999721623	2.16947834618182e-20	8.1504735416394e-18	sp|Q9D0F1|NDC80_MOUSE Kinetochore protein NDC80 homolog OS=Mus musculus OX=10090 GN=Ndc80 PE=1 SV=1	NP_006092.1 kinetochore protein NDC80 homolog [Homo sapiens]	.	XP_012937749.1 kinetochore protein NDC80 homolog [Aplysia californica]	XP_002733464.1 PREDICTED: kinetochore protein NDC80 homolog, partial [Saccoglossus kowalevskii]	1
PladumEVm042103	1.82001393444843	5.16221056011649	85.428646795696	2.40215190741726e-20	8.92859420140973e-18	tr|Q9CQ43|Q9CQ43_MOUSE Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Mus musculus OX=10090 GN=Dut PE=1 SV=1	NP_001317215.1 deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial isoform 4 [Homo sapiens]	gi|19921126|ref|NP_609479.1| deoxyuridine triphosphatase, isoform A [Drosophila melanogaster]	XP_005100347.1 deoxyuridine 5'-triphosphate nucleotidohydrolase [Aplysia californica]	XP_006817345.1 PREDICTED: deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial-like [Saccoglossus kowalevskii]	1
PladumEVm037577	2.1319161645166	1.9564576275529	85.2419208366643	2.64004974371283e-20	9.70954715742973e-18	sp|Q923Z4|FER3L_MOUSE Fer3-like protein OS=Mus musculus OX=10090 GN=Ferd3l PE=1 SV=1	NP_690862.1 fer3-like protein [Homo sapiens]	gi|17737917|ref|NP_524322.1| 48 related 3 [Drosophila melanogaster]	XP_005089464.1 twist-related protein [Aplysia californica]	XP_002733196.1 PREDICTED: myoblast determination protein 1 homolog [Saccoglossus kowalevskii]	5
PladumEVm041868	-2.49519175226185	2.14067051299193	84.747644575095	3.38982694888243e-20	1.22253537585047e-17	.	.	.	.	.	1
