X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm075919	-3.87039250764691	3.52489510760038	101.264960808366	8.04666604188022e-24	7.02856162093132e-21	.	.	.	.	.	1
PladumEVm085825	-2.86170558636434	5.28705614248023	100.575597590698	1.1396317755673e-23	9.71160844062098e-21	.	.	.	.	.	2
PladumEVm085941	-2.95289929497399	1.90773965824061	99.843005266175	1.64968957807474e-23	1.37234533734174e-20	.	.	.	.	.	3
PladumEVm076567	-2.78399619642386	5.00266726873885	99.7776411906518	1.70504305067327e-23	1.38540695691799e-20	.	.	.	.	.	6
PladumEVm024181	1.89783963884115	6.60217972558428	98.6332216683606	3.03878355261261e-23	2.41300133056209e-20	sp|P01101|FOS_MOUSE Proto-oncogene c-Fos OS=Mus musculus OX=10090 GN=Fos PE=1 SV=1	NP_005243.1 proto-oncogene c-Fos [Homo sapiens]	gi|78707298|ref|NP_001027578.1| kayak, isoform B [Drosophila melanogaster]	XP_005102859.2 fos-related antigen 2 [Aplysia californica]	XP_002741340.2 PREDICTED: fos-related antigen 2-like [Saccoglossus kowalevskii]	8
PladumEVm016437	2.22915762593256	3.18213039686846	97.3384036074687	5.84358879625059e-23	4.53709219893777e-20	tr|Q9WV19|Q9WV19_MOUSE Cytochrome P450, family 2, subfamily g, polypeptide 1 OS=Mus musculus OX=10090 GN=Cyp2g1 PE=2 SV=1	NP_000766.2 cytochrome P450 2J2 [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_005112250.2 cytochrome P450 2H1 [Aplysia californica]	XP_002740465.1 PREDICTED: cytochrome P450 2U1-like [Saccoglossus kowalevskii]	0
PladumEVm060419	-3.48524655820918	3.5200829529278	95.8696531307602	1.22701883580186e-22	9.31974154436547e-20	.	.	.	.	.	2
PladumEVm068187	-4.07876860200704	3.8374032149478	95.1196532693003	1.79218607507667e-22	1.3322806229171e-19	.	.	.	.	.	1
PladumEVm111573	-3.17516167361275	2.46338883311165	94.4467483921142	2.51775359300321e-22	1.83266234970707e-19	.	.	.	.	.	6
PladumEVm128809	-3.7445256002318	2.13614937368464	94.0228448682776	3.11903182774828e-22	2.22399700060607e-19	.	.	.	.	.	10
PladumEVm030309	-2.05199014053898	3.94962461282064	93.8487041325786	3.40587255624799e-22	2.37995562485497e-19	sp|P35428|HES1_MOUSE Transcription factor HES-1 OS=Mus musculus OX=10090 GN=Hes1 PE=1 SV=1	NP_005515.1 transcription factor HES-1 [Homo sapiens]	gi|17136808|ref|NP_476923.1| deadpan [Drosophila melanogaster]	XP_035828630.1 probable serine/threonine-protein kinase tsuA [Aplysia californica]	NP_001158466.1 hairy and enhancer of split 1 [Saccoglossus kowalevskii]	0
PladumEVm091242	5.45681979553885	6.26151200842663	93.373105836002	4.33095914005608e-22	2.96704669400822e-19	.	.	.	.	.	9
PladumEVm081354	-5.0136155629894	3.72046990083824	91.9020700887681	9.10736984648379e-22	6.11927682819803e-19	.	.	.	.	.	7
PladumEVm010603	2.48395434278272	2.03093023675434	91.5490822923859	1.08858325293531e-21	7.1762283536428e-19	sp|P58283|RN216_MOUSE E3 ubiquitin-protein ligase RNF216 OS=Mus musculus OX=10090 GN=Rnf216 PE=1 SV=3	XP_024302575.1 E3 ubiquitin-protein ligase RNF216 isoform X4 [Homo sapiens]	.	XP_005098624.1 uncharacterized protein LOC101849460 [Aplysia californica]	XP_006815806.1 PREDICTED: uncharacterized protein LOC102801442 [Saccoglossus kowalevskii]	0
PladumEVm095904	-2.95895448082919	3.8647480935934	91.0739487142101	1.38401888271384e-21	8.95485847095166e-19	.	.	.	.	.	10
PladumEVm032374	-3.0210720467238	3.54168577787272	90.6488369887796	1.71572861897319e-21	1.08992440396917e-18	.	.	.	.	.	9
PladumEVm045566	2.71888864213017	9.30301197974312	90.3271226852907	2.01866293189447e-21	1.25946543174037e-18	sp|Q9JHF7|HPGDS_MOUSE Hematopoietic prostaglandin D synthase OS=Mus musculus OX=10090 GN=Hpgds PE=1 SV=3	NP_055300.1 hematopoietic prostaglandin D synthase [Homo sapiens]	gi|442623993|ref|NP_001261040.1| glutathione S transferase S1, isoform D [Drosophila melanogaster]	XP_012945673.1 probable glutathione S-transferase 6 [Aplysia californica]	XP_002731499.2 PREDICTED: hematopoietic prostaglandin D synthase-like [Saccoglossus kowalevskii]	7
PladumEVm012772	3.35456526070079	2.81142303103529	89.8775023007849	2.53371876480285e-21	1.55308070041135e-18	sp|Q9CXI3|MOXD1_MOUSE DBH-like monooxygenase protein 1 OS=Mus musculus OX=10090 GN=Moxd1 PE=1 SV=1	XP_016866203.1 DBH-like monooxygenase protein 1 isoform X1 [Homo sapiens]	gi|28571135|ref|NP_788884.1| tyramine beta hydroxylase, isoform B [Drosophila melanogaster]	XP_005093372.2 DBH-like monooxygenase protein 1 [Aplysia californica]	XP_002734974.1 PREDICTED: DBH-like monooxygenase protein 1 homolog [Saccoglossus kowalevskii]	0
PladumEVm044059	2.85398878078298	4.37834917627479	88.5265415204786	5.01573572307355e-21	3.02146190393908e-18	sp|P97875|JDP2_MOUSE Jun dimerization protein 2 OS=Mus musculus OX=10090 GN=Jdp2 PE=1 SV=2	XP_016876461.1 jun dimerization protein 2 isoform X2 [Homo sapiens]	.	XP_012935234.1 uncharacterized protein LOC106011146 [Aplysia californica]	XP_006824836.1 PREDICTED: cyclic AMP-dependent transcription factor ATF-3-like [Saccoglossus kowalevskii]	8
PladumEVm021452	-3.29698053359576	7.30590828546395	87.173416352282	9.94110391447716e-21	5.88698694352403e-18	.	.	.	.	.	9
PladumEVm046400	-2.04376831573085	7.15130239820622	86.8836518130893	1.15096853130067e-20	6.70228158585238e-18	.	.	.	.	.	2
PladumEVm024667	3.50140459249501	3.77432289931637	86.6361262801738	1.30442446345311e-20	7.47135841452266e-18	sp|Q9R1J0|NSDHL_MOUSE Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Mus musculus OX=10090 GN=Nsdhl PE=1 SV=1	XP_016885053.1 sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating isoform X1 [Homo sapiens]	gi|21355349|ref|NP_648957.1| CG7724 [Drosophila melanogaster]	XP_012945514.1 putative anthocyanidin reductase [Aplysia californica]	XP_006823935.1 PREDICTED: bifunctional dihydroflavonol 4-reductase/flavanone 4-reductase-like [Saccoglossus kowalevskii]	0
PladumEVm041437	-3.60213118847995	8.11606693491341	84.3123688468008	4.22463905102576e-20	2.38072038393208e-17	.	.	.	.	.	0
PladumEVm080299	-2.24768143946572	6.70322315886885	84.2492746497197	4.36163434204607e-20	2.41890702026584e-17	.	.	.	.	.	2
PladumEVm047933	-3.83437455688584	5.33110528103437	83.7277500736029	5.67825513554815e-20	3.09988369032682e-17	.	.	.	.	.	5
PladumEVm032615	2.32999606545635	3.43073478810257	82.9949853443411	8.22618093172952e-20	4.4217620857492e-17	sp|Q3UMF9|FAXC_MOUSE Failed axon connections homolog OS=Mus musculus OX=10090 GN=Faxc PE=2 SV=1	NP_001333461.1 failed axon connections homolog isoform 3 [Homo sapiens]	gi|62472216|ref|NP_001014587.1| failed axon connections, isoform C [Drosophila melanogaster]	XP_005100153.1 failed axon connections homolog isoform X2 [Aplysia californica]	XP_002731577.1 PREDICTED: failed axon connections homolog [Saccoglossus kowalevskii]	0
PladumEVm085063	-3.25320515862305	5.37913068748721	81.8985815156657	1.43252072284098e-19	7.58346083868804e-17	.	.	.	.	.	5
PladumEVm102960	-5.87282635373133	3.40095770546278	81.611537146065	1.6564434501409e-19	8.63798174693627e-17	.	.	.	.	.	2
PladumEVm030571	1.92533168950023	6.64653135908978	81.0995677688514	2.14626905153325e-19	1.10277197634588e-16	sp|P54843|MAF_MOUSE Transcription factor Maf OS=Mus musculus OX=10090 GN=Maf PE=1 SV=2	NP_005351.2 transcription factor Maf isoform a [Homo sapiens]	gi|281365209|ref|NP_609969.2| traffic jam, isoform B [Drosophila melanogaster]	XP_005093284.1 uncharacterized protein LOC101850941 [Aplysia californica]	NP_001164706.1 maf-like transcription factor [Saccoglossus kowalevskii]	8
PladumEVm098817	-1.87668324754866	6.11111805484473	80.8960344359598	2.37910608938542e-19	1.20468967618895e-16	.	.	.	.	.	0
PladumEVm037884	-2.80568440859635	9.71093090485105	80.607549172109	2.75305713262781e-19	1.37412947366976e-16	.	.	.	.	.	9
PladumEVm032632	-1.69003762461247	4.72031687855003	80.0940914168352	3.56998351455793e-19	1.75678385936816e-16	tr|A0A5F8MQ58|A0A5F8MQ58_MOUSE Periaxin (Fragment) OS=Mus musculus OX=10090 GN=Prx PE=1 SV=1	XP_011525473.1 periaxin isoform X1 [Homo sapiens]	.	XP_012945935.1 uncharacterized protein LOC101855161 [Aplysia californica]	XP_006824771.1 PREDICTED: uncharacterized protein LOC102802731 [Saccoglossus kowalevskii]	3
PladumEVm003040	-2.68784225352495	2.63425990567538	79.2470198062581	5.48099770099015e-19	2.65973025937354e-16	.	.	.	.	.	9
PladumEVm097205	-2.71684766403593	1.72137015658957	79.0264290302705	6.12845747824842e-19	2.93318049085646e-16	.	.	.	.	.	2
PladumEVm018936	3.74307803658096	0.788697568069775	78.4828287511753	8.06966455994284e-19	3.8100812170249e-16	sp|Q9D154|ILEUA_MOUSE Leukocyte elastase inhibitor A OS=Mus musculus OX=10090 GN=Serpinb1a PE=1 SV=1	XP_011512636.1 leukocyte elastase inhibitor isoform X1 [Homo sapiens]	gi|281360253|ref|NP_001163067.1| serpin 42Dd [Drosophila melanogaster]	XP_035824102.1 leukocyte elastase inhibitor isoform X1 [Aplysia californica]	XP_002734390.1 PREDICTED: serpin B3-like [Saccoglossus kowalevskii]	0
PladumEVm005430	3.54974641364379	2.99193545583951	77.3330545024292	1.44428562753648e-18	6.72825273873294e-16	sp|Q9Z1K6|ARI2_MOUSE E3 ubiquitin-protein ligase ARIH2 OS=Mus musculus OX=10090 GN=Arih2 PE=1 SV=1	XP_016861025.1 E3 ubiquitin-protein ligase ARIH2 isoform X5 [Homo sapiens]	gi|17137570|ref|NP_477374.1| ariadne 2 [Drosophila melanogaster]	XP_005099846.1 ATP-dependent RNA helicase DEAH12, chloroplastic [Aplysia californica]	XP_006818162.1 PREDICTED: E3 ubiquitin-protein ligase RNF14-like, partial [Saccoglossus kowalevskii]	0
PladumEVm031862	3.9983942363457	1.43838552158221	77.1486156825804	1.58565737764398e-18	7.28964251546094e-16	sp|B1AS29|GRIK3_MOUSE Glutamate receptor ionotropic, kainate 3 OS=Mus musculus OX=10090 GN=Grik3 PE=1 SV=1	XP_016873110.1 glutamate receptor ionotropic, kainate 4 isoform X2 [Homo sapiens]	gi|665410132|ref|NP_001261621.2| glutamate receptor IB, isoform B [Drosophila melanogaster]	NP_001191610.1 glutamate receptor 1 precursor [Aplysia californica]	XP_006822967.1 PREDICTED: glutamate receptor ionotropic, kainate 2 [Saccoglossus kowalevskii]	0
PladumEVm031101	-3.98746002321297	2.1118649953919	76.7741991182782	1.91665292023534e-18	8.69687485455879e-16	.	.	.	.	XP_006817777.1 PREDICTED: uncharacterized protein LOC102809410 [Saccoglossus kowalevskii]	2
PladumEVm103416	-3.33691963636253	4.45770161319179	76.4412681557875	2.26860587754522e-18	1.01619000968657e-15	.	.	.	.	XP_006821117.1 PREDICTED: uncharacterized protein LOC100378034 [Saccoglossus kowalevskii]	5
PladumEVm070730	-2.32175390245763	3.22584752438689	76.1543402234507	2.62337967293065e-18	1.16023116952562e-15	.	.	.	.	.	3
PladumEVm066573	-2.72561134486665	2.69516575930456	75.6587467482426	3.37179028224931e-18	1.47258725839386e-15	.	.	.	.	.	0
PladumEVm072696	-4.09369907795333	1.93531753287962	75.5141044817169	3.62805971070075e-18	1.56494787940955e-15	.	.	.	.	.	1
PladumEVm078739	-1.95368574760271	6.18889986877613	75.3141327497177	4.01475629860148e-18	1.71062890630289e-15	.	.	.	.	.	1
PladumEVm023167	1.51779049289123	8.2977962279441	73.6866065403754	9.15580227841368e-18	3.85415151572886e-15	sp|P09450|JUNB_MOUSE Transcription factor jun-B OS=Mus musculus OX=10090 GN=Junb PE=1 SV=1	NP_002220.1 transcription factor jun-B [Homo sapiens]	gi|17136234|ref|NP_476586.1| Jun-related antigen, isoform A [Drosophila melanogaster]	NP_001268726.1 uncharacterized protein LOC101863323 [Aplysia californica]	NP_001161502.1 AP1-like transcription factor [Saccoglossus kowalevskii]	8
PladumEVm064818	-2.27860619542365	7.74969628949733	73.412740132191	1.05184967185463e-17	4.37506853392011e-15	.	.	.	.	.	2
PladumEVm005535	1.57052803807429	4.12843172122179	73.0045437184968	1.29351703230691e-17	5.31696371667897e-15	sp|D3YYI7|RN217_MOUSE Probable E3 ubiquitin-protein ligase RNF217 OS=Mus musculus OX=10090 GN=Rnf217 PE=3 SV=2	XP_011533796.1 probable E3 ubiquitin-protein ligase RNF217 isoform X1 [Homo sapiens]	gi|17137570|ref|NP_477374.1| ariadne 2 [Drosophila melanogaster]	XP_005099846.1 ATP-dependent RNA helicase DEAH12, chloroplastic [Aplysia californica]	XP_006818162.1 PREDICTED: E3 ubiquitin-protein ligase RNF14-like, partial [Saccoglossus kowalevskii]	4
PladumEVm011122	3.01498233554559	2.98066702438653	72.5665252711962	1.61495255096834e-17	6.56102641607941e-15	sp|Q9CXI3|MOXD1_MOUSE DBH-like monooxygenase protein 1 OS=Mus musculus OX=10090 GN=Moxd1 PE=1 SV=1	NP_056344.2 DBH-like monooxygenase protein 1 precursor [Homo sapiens]	gi|281366611|ref|NP_730711.3| olf413, isoform B [Drosophila melanogaster]	XP_005093372.2 DBH-like monooxygenase protein 1 [Aplysia californica]	XP_002734974.1 PREDICTED: DBH-like monooxygenase protein 1 homolog [Saccoglossus kowalevskii]	0
PladumEVm014318	-2.49118234908209	8.70808596256694	72.4385380082381	1.72315864311696e-17	6.92016549791533e-15	.	.	.	.	.	9
PladumEVm019309	1.82739299946269	3.75135549620092	72.366304437896	1.78739943197215e-17	7.0965850856449e-15	.	.	.	XP_005106397.1 uncharacterized protein LOC101845642 [Aplysia californica]	XP_002733462.1 PREDICTED: uncharacterized protein LOC100378011 [Saccoglossus kowalevskii]	4
PladumEVm043973	-2.65773787862794	7.01830768980433	71.6644748961248	2.55083951949371e-17	1.00139080866956e-14	tr|Z4YJS5|Z4YJS5_MOUSE Agrin OS=Mus musculus OX=10090 GN=Agrn PE=1 SV=1	XP_011539731.1 agrin isoform X2 [Homo sapiens]	gi|24660923|ref|NP_729380.1| uncharacterized protein Dmel_CG32354 [Drosophila melanogaster]	XP_012935696.1 reversion-inducing cysteine-rich protein with Kazal motifs [Aplysia californica]	XP_006819938.1 PREDICTED: LOW QUALITY PROTEIN: agrin [Saccoglossus kowalevskii]	9
PladumEVm072801	2.78687985197679	1.81347687699994	70.8969440212567	3.76380508895172e-17	1.4611509555876e-14	sp|P84228|H32_MOUSE Histone H3.2 OS=Mus musculus OX=10090 GN=H3c2 PE=1 SV=2	NP_066403.2 histone H3.2 [Homo sapiens]	gi|24585677|ref|NP_724345.1| histone H3 [Drosophila melanogaster]	XP_005110442.1 histone H3 [Aplysia californica]	XP_006820299.1 PREDICTED: histone H3-like [Saccoglossus kowalevskii]	1
PladumEVm032627	2.37482379130795	3.51673009326251	70.7528616364855	4.04896754014154e-17	1.55458106467039e-14	sp|Q3UMF9|FAXC_MOUSE Failed axon connections homolog OS=Mus musculus OX=10090 GN=Faxc PE=2 SV=1	NP_001333461.1 failed axon connections homolog isoform 3 [Homo sapiens]	gi|62472216|ref|NP_001014587.1| failed axon connections, isoform C [Drosophila melanogaster]	XP_005100153.1 failed axon connections homolog isoform X2 [Aplysia californica]	XP_002731577.1 PREDICTED: failed axon connections homolog [Saccoglossus kowalevskii]	5
PladumEVm070047	2.17418545142324	3.00203146690512	69.9420768722644	6.10717190764264e-17	2.31933129653398e-14	sp|Q64459|CP3AB_MOUSE Cytochrome P450 3A11 OS=Mus musculus OX=10090 GN=Cyp3a11 PE=1 SV=1	NP_000756.3 cytochrome P450 3A7 [Homo sapiens]	gi|19921824|ref|NP_610390.1| Cyp6a13 [Drosophila melanogaster]	XP_005094361.2 cytochrome P450 3A11 [Aplysia californica]	XP_002734346.1 PREDICTED: cytochrome P450 3A41-like [Saccoglossus kowalevskii]	0
PladumEVm019810	2.1089547888213	4.25087257052408	68.5627093478579	1.22906406876145e-16	4.61744833316735e-14	.	.	.	XP_012941365.1 uncharacterized protein LOC106012572 [Aplysia californica]	.	0
PladumEVm020024	1.97330416939614	3.57657308607016	68.014108986299	1.62329835453345e-16	6.0336618307494e-14	tr|B9EJA5|B9EJA5_MOUSE D17H6S56E-3 protein OS=Mus musculus OX=10090 GN=Vwa7 PE=1 SV=1	.	.	XP_005106397.1 uncharacterized protein LOC101845642 [Aplysia californica]	XP_002733462.1 PREDICTED: uncharacterized protein LOC100378011 [Saccoglossus kowalevskii]	4
PladumEVm018416	1.72709588755627	3.66263905188616	66.6222713832618	3.2884965087126e-16	1.20943978439905e-13	sp|Q8CHQ0|FBX4_MOUSE F-box only protein 4 OS=Mus musculus OX=10090 GN=Fbxo4 PE=1 SV=2	NP_036308.1 F-box only protein 4 isoform 1 [Homo sapiens]	gi|21358451|ref|NP_651696.1| CG2010, isoform B [Drosophila melanogaster]	XP_005092137.1 F-box only protein 4 [Aplysia californica]	XP_006812266.1 PREDICTED: F-box only protein 4-like [Saccoglossus kowalevskii]	0
PladumEVm041312	1.79052022724098	5.34958937738362	66.4893423119462	3.51790507193869e-16	1.28033422196319e-13	tr|Q3TMX5|Q3TMX5_MOUSE Mesencephalic astrocyte-derived neurotrophic factor OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1	NP_006001.5 mesencephalic astrocyte-derived neurotrophic factor precursor [Homo sapiens]	gi|17137698|ref|NP_477445.1| mesencephalic astrocyte-derived neurotrophic factor ortholog [Drosophila melanogaster]	XP_005111963.1 mesencephalic astrocyte-derived neurotrophic factor homolog [Aplysia californica]	NP_001161504.1 ARMET-like protein precursor [Saccoglossus kowalevskii]	2
